Date,Open,High,Low,Close
1989-09-11,85.58,85.58,85.58,85.58
1989-09-11,86.69,86.69,86.69,86.69
1989-09-11,87.79,87.79,87.79,87.79
1989-09-11,88.36,88.36,88.36,88.36
1989-09-11,88.53,88.53,88.53,88.53
1989-09-11,87.69,87.69,87.69,87.69
1989-09-11,88.38,88.38,88.38,88.38
1989-09-11,88.58,88.58,88.58,88.58
1989-09-11,89.17,89.17,89.17,89.17
1989-09-11,89.03,89.03,89.03,89.03
1989-09-11,89.17,89.17,89.17,89.17
1989-09-11,88.12,88.12,88.12,88.12
1989-09-11,88.43,88.43,88.43,88.43
1989-09-11,90.0,90.0,90.0,90.0
1989-09-11,89.1,89.1,89.1,89.1
1989-09-11,88.84,88.84,88.84,88.84
1989-09-11,88.03,88.03,88.03,88.03
1989-09-11,89.5,89.5,89.5,89.5
1989-09-11,89.45,89.45,89.45,89.45
1989-09-11,89.34,89.34,89.34,89.34
1989-09-11,89.42,89.42,89.42,89.42
1989-09-11,89.64,89.64,89.64,89.64
1989-09-11,88.88,88.88,88.88,88.88
1989-09-11,88.66,88.66,88.66,88.66
1989-09-11,87.88,87.88,87.88,87.88
1989-09-11,87.86,87.86,87.86,87.86
1989-09-11,88.24,88.24,88.24,88.24
1989-09-11,87.71,87.71,87.71,87.71
1989-09-11,87.61,87.61,87.61,87.61
1989-09-11,87.84,87.84,87.84,87.84
1989-09-11,88.13,88.13,88.13,88.13
1989-09-11,89.25,89.25,89.25,89.25
1989-09-11,89.52,89.52,89.52,89.52
1989-09-11,90.27,90.27,90.27,90.27
1989-09-11,90.49,90.49,90.49,90.49
1989-09-11,89.81,89.81,89.81,89.81
1989-09-11,89.28,89.28,89.28,89.28
1989-09-11,88.97,88.97,88.97,88.97
1989-09-11,89.15,89.15,89.15,89.15
1989-09-11,88.04,88.04,88.04,88.04
1989-09-11,87.99,87.99,87.99,87.99
1989-09-11,88.08,88.08,88.08,88.08
1989-09-11,88.33,88.33,88.33,88.33
1989-09-11,87.33,87.33,87.33,87.33
1989-09-11,86.97,86.97,86.97,86.97
1989-09-11,87.97,87.97,87.97,87.97
1989-09-11,86.19,86.19,86.19,86.19
1989-09-11,85.05,85.05,85.05,85.05
1989-09-11,86.62,86.62,86.62,86.62
1989-09-11,87.39,87.39,87.39,87.39
1989-09-11,87.85,87.85,87.85,87.85
1989-09-11,89.31,89.31,89.31,89.31
1989-09-11,90.68,90.68,90.68,90.68
1989-09-11,90.64,90.64,90.64,90.64
1989-09-11,88.9,88.9,88.9,88.9
1989-09-11,88.68,88.68,88.68,88.68
1989-09-11,88.7,88.7,88.7,88.7
1989-09-11,89.22,89.22,89.22,89.22
1989-09-11,87.9,87.9,87.9,87.9
1989-09-11,87.37,87.37,87.37,87.37
1989-09-11,87.26,87.26,87.26,87.26
1989-09-11,88.41,88.41,88.41,88.41
1989-09-11,88.65,88.65,88.65,88.65
1989-09-11,87.52,87.52,87.52,87.52
1989-09-11,88.44,88.44,88.44,88.44
1989-09-11,88.68,88.68,88.68,88.68
1989-09-11,88.88,88.88,88.88,88.88
1989-09-11,88.73,88.73,88.73,88.73
1989-09-11,88.86,88.86,88.86,88.86
1989-09-11,89.39,89.39,89.39,89.39
1989-09-11,88.9,88.9,88.9,88.9
1989-09-11,89.03,89.03,89.03,89.03
1989-09-11,87.67,87.67,87.67,87.67
1989-09-11,86.89,86.89,86.89,86.89
1989-09-11,88.15,88.15,88.15,88.15
1989-09-11,89.05,89.05,89.05,89.05
1989-09-11,88.55,88.55,88.55,88.55
1989-09-11,87.68,87.68,87.68,87.68
1989-09-11,87.78,87.78,87.78,87.78
1989-09-11,86.64,86.64,86.64,86.64
1989-09-11,87.28,87.28,87.28,87.28
1989-09-11,88.32,88.32,88.32,88.32
1989-09-11,88.48,88.48,88.48,88.48
1989-09-11,89.4,89.4,89.4,89.4
1989-09-11,88.87,88.87,88.87,88.87
1989-09-11,89.53,89.53,89.53,89.53
1989-09-11,89.77,89.77,89.77,89.77
1989-09-11,89.19,89.19,89.19,89.19
1989-09-11,89.17,89.17,89.17,89.17
1989-09-11,88.31,88.31,88.31,88.31
1989-09-11,87.72,87.72,87.72,87.72
1989-09-11,87.71,87.71,87.71,87.71
1989-09-11,88.09,88.09,88.09,88.09
1989-09-11,88.64,88.64,88.64,88.64
1989-09-11,88.43,88.43,88.43,88.43
1989-09-11,86.28,86.28,86.28,86.28
1989-09-11,86.39,86.39,86.39,86.39
1989-09-11,87.1,87.1,87.1,87.1
1989-09-11,86.74,86.74,86.74,86.74
1989-09-11,87.01,87.01,87.01,87.01
1989-09-11,86.79,86.79,86.79,86.79
1989-09-11,86.62,86.62,86.62,86.62
1989-09-11,86.61,86.61,86.61,86.61
1989-09-11,88.14,88.14,88.14,88.14
1989-09-11,88.07,88.07,88.07,88.07
1989-09-11,88.77,88.77,88.77,88.77
1989-09-11,87.81,87.81,87.81,87.81
1989-09-11,87.59,87.59,87.59,87.59
1989-09-11,85.91,85.91,85.91,85.91
1989-09-11,85.97,85.97,85.97,85.97
1989-09-11,87.41,87.41,87.41,87.41
1989-09-11,87.91,87.91,87.91,87.91
1989-09-11,88.03,88.03,88.03,88.03
1989-09-11,88.59,88.59,88.59,88.59
1989-09-11,88.77,88.77,88.77,88.77
1989-09-11,88.73,88.73,88.73,88.73
1989-09-11,88.27,88.27,88.27,88.27
1989-09-11,87.79,87.79,87.79,87.79
1989-09-11,87.83,87.83,87.83,87.83
1989-09-11,86.91,86.91,86.91,86.91
1989-09-11,87.12,87.12,87.12,87.12
1989-09-11,87.01,87.01,87.01,87.01
1989-09-11,87.24,87.24,87.24,87.24
1989-09-11,88.79,88.79,88.79,88.79
1989-09-11,89.92,89.92,89.92,89.92
1989-09-11,90.23,90.23,90.23,90.23
1989-09-11,90.17,90.17,90.17,90.17
1989-09-11,90.2,90.2,90.2,90.2
1989-09-11,89.78,89.78,89.78,89.78
1989-09-11,89.49,89.49,89.49,89.49
1989-09-11,88.85,88.85,88.85,88.85
1989-09-11,88.71,88.71,88.71,88.71
1989-09-11,88.87,88.87,88.87,88.87
1989-09-11,88.82,88.82,88.82,88.82
1989-09-11,88.39,88.39,88.39,88.39
1989-09-11,88.59,88.59,88.59,88.59
1989-09-11,89.09,89.09,89.09,89.09
1989-09-11,89.24,89.24,89.24,89.24
1989-09-11,89.43,89.43,89.43,89.43
1989-09-11,88.51,88.51,88.51,88.51
1989-09-11,88.5,88.5,88.5,88.5
1989-09-11,87.75,87.75,87.75,87.75
1989-09-11,86.26,86.26,86.26,86.26
1989-09-11,86.43,86.43,86.43,86.43
1989-09-11,87.29,87.29,87.29,87.29
1989-09-11,87.57,87.57,87.57,87.57
1989-09-11,87.72,87.72,87.72,87.72
1989-09-11,87.79,87.79,87.79,87.79
1989-09-11,88.1,88.1,88.1,88.1
1989-09-11,88.71,88.71,88.71,88.71
1989-09-11,88.94,88.94,88.94,88.94
1989-09-11,88.31,88.31,88.31,88.31
1989-09-11,87.77,87.77,87.77,87.77
1989-09-11,88.44,88.44,88.44,88.44
1989-09-11,89.65,89.65,89.65,89.65
1989-09-11,89.72,89.72,89.72,89.72
1989-09-11,91.41,91.41,91.41,91.41
1989-09-11,90.14,90.14,90.14,90.14
1989-09-11,90.02,90.02,90.02,90.02
1989-09-11,89.92,89.92,89.92,89.92
1989-09-11,90.52,90.52,90.52,90.52
1989-09-11,90.54,90.54,90.54,90.54
1989-09-11,89.55,89.55,89.55,89.55
1989-09-11,89.77,89.77,89.77,89.77
1989-09-11,89.96,89.96,89.96,89.96
1989-09-11,88.79,88.79,88.79,88.79
1989-09-11,89.31,89.31,89.31,89.31
1989-09-11,89.4,89.4,89.4,89.4
1989-09-11,89.8,89.8,89.8,89.8
1989-09-11,89.17,89.17,89.17,89.17
1989-09-11,87.74,87.74,87.74,87.74
1989-09-11,87.16,87.16,87.16,87.16
1989-09-11,87.32,87.32,87.32,87.32
1989-09-11,86.5,86.5,86.5,86.5
1989-09-11,87.45,87.45,87.45,87.45
1989-09-11,85.91,85.91,85.91,85.91
1989-09-11,87.36,87.36,87.36,87.36
1989-09-11,87.78,87.78,87.78,87.78
1989-09-11,87.58,87.58,87.58,87.58
1989-09-11,87.69,87.69,87.69,87.69
1989-09-11,88.45,88.45,88.45,88.45
1989-09-11,89.38,89.38,89.38,89.38
1989-09-11,90.25,90.25,90.25,90.25
1989-09-11,90.83,90.83,90.83,90.83
1989-09-11,90.86,90.86,90.86,90.86
1989-09-11,91.07,91.07,91.07,91.07
1989-09-11,92.19,92.19,92.19,92.19
1989-09-11,92.28,92.28,92.28,92.28
1989-09-11,92.15,92.15,92.15,92.15
1989-09-11,92.39,92.39,92.39,92.39
1989-09-11,91.61,91.61,91.61,91.61
1989-09-11,92.92,92.92,92.92,92.92
1989-09-11,92.88,92.88,92.88,92.88
1989-09-11,92.76,92.76,92.76,92.76
1989-09-11,92.69,92.69,92.69,92.69
1989-09-11,92.64,92.64,92.64,92.64
1989-09-11,93.07,93.07,93.07,93.07
1989-09-11,93.16,93.16,93.16,93.16
1989-09-11,93.82,93.82,93.82,93.82
1989-09-11,93.84,93.84,93.84,93.84
1989-09-11,93.92,93.92,93.92,93.92
1989-09-11,93.73,93.73,93.73,93.73
1989-09-11,93.72,93.72,93.72,93.72
1989-09-11,94.28,94.28,94.28,94.28
1989-09-11,94.72,94.72,94.72,94.72
1989-09-11,95.92,95.92,95.92,95.92
1989-09-11,95.6,95.6,95.6,95.6
1989-09-11,96.35,96.35,96.35,96.35
1989-09-11,96.78,96.78,96.78,96.78
1989-09-11,97.36,97.36,97.36,97.36
1989-09-11,97.99,97.99,97.99,97.99
1989-09-11,97.26,97.26,97.26,97.26
1989-09-11,97.17,97.17,97.17,97.17
1989-09-11,97.08,97.08,97.08,97.08
1989-09-11,97.78,97.78,97.78,97.78
1989-09-11,98.53,98.53,98.53,98.53
1989-09-11,98.74,98.74,98.74,98.74
1989-09-11,97.98,97.98,97.98,97.98
1989-09-11,97.53,97.53,97.53,97.53
1989-09-11,97.46,97.46,97.46,97.46
1989-09-11,97.13,97.13,97.13,97.13
1989-09-11,97.17,97.17,97.17,97.17
1989-09-11,96.79,96.79,96.79,96.79
1989-09-11,97.65,97.65,97.65,97.65
1989-09-11,98.78,98.78,98.78,98.78
1989-09-11,98.17,98.17,98.17,98.17
1989-09-11,98.0,98.0,98.0,98.0
1989-09-11,98.52,98.52,98.52,98.52
1989-09-11,98.77,98.77,98.77,98.77
1989-09-11,99.18,99.18,99.18,99.18
1989-09-11,98.86,98.86,98.86,98.86
1989-09-11,99.11,99.11,99.11,99.11
1989-09-11,98.37,98.37,98.37,98.37
1989-09-11,98.07,98.07,98.07,98.07
1989-09-11,98.33,98.33,98.33,98.33
1989-09-11,98.66,98.66,98.66,98.66
1989-09-11,97.89,97.89,97.89,97.89
1989-09-11,97.45,97.45,97.45,97.45
1989-09-11,97.73,97.73,97.73,97.73
1989-09-11,98.04,98.04,98.04,98.04
1989-09-11,98.54,98.54,98.54,98.54
1989-09-11,99.64,99.64,99.64,99.64
1989-09-11,100.39,100.39,100.39,100.39
1989-09-11,100.37,100.37,100.37,100.37
1989-09-11,100.69,100.69,100.69,100.69
1989-09-11,100.27,100.27,100.27,100.27
1989-09-11,100.62,100.62,100.62,100.62
1989-09-11,101.31,101.31,101.31,101.31
1989-09-11,102.51,102.51,102.51,102.51
1989-09-11,102.84,102.84,102.84,102.84
1989-09-11,102.38,102.38,102.38,102.38
1989-09-11,102.06,102.06,102.06,102.06
1989-09-11,102.06,102.06,102.06,102.06
1989-09-11,103.23,103.23,103.23,103.23
1989-09-11,103.7,103.7,103.7,103.7
1989-09-11,105.15,105.15,105.15,105.15
1989-09-11,105.75,105.75,105.75,105.75
1989-09-11,105.26,105.26,105.26,105.26
1989-09-11,104.81,104.81,104.81,104.81
1989-09-11,103.87,103.87,103.87,103.87
1989-09-11,103.96,103.96,103.96,103.96
1989-09-11,104.34,104.34,104.34,104.34
1989-09-11,103.71,103.71,103.71,103.71
1989-09-11,100.16,100.16,100.16,100.16
1989-09-11,99.55,99.55,99.55,99.55
1989-09-11,99.46,99.46,99.46,99.46
1989-09-11,99.55,99.55,99.55,99.55
1989-09-11,99.56,99.56,99.56,99.56
1989-09-11,98.03,98.03,98.03,98.03
1989-09-11,100.12,100.12,100.12,100.12
1989-09-11,101.14,101.14,101.14,101.14
1989-09-11,101.58,101.58,101.58,101.58
1989-09-11,101.35,101.35,101.35,101.35
1989-09-11,103.05,103.05,103.05,103.05
1989-09-11,103.49,103.49,103.49,103.49
1989-09-11,102.66,102.66,102.66,102.66
1989-09-11,103.42,103.42,103.42,103.42
1989-09-11,105.72,105.72,105.72,105.72
1989-09-11,105.89,105.89,105.89,105.89
1989-09-11,106.02,106.02,106.02,106.02
1989-09-11,104.96,104.96,104.96,104.96
1989-09-11,104.14,104.14,104.14,104.14
1989-09-11,104.74,104.74,104.74,104.74
1989-09-11,104.88,104.88,104.88,104.88
1989-09-11,104.46,104.46,104.46,104.46
1989-09-11,105.92,105.92,105.92,105.92
1989-09-11,105.39,105.39,105.39,105.39
1989-09-11,104.76,104.76,104.76,104.76
1989-09-11,104.31,104.31,104.31,104.31
1989-09-11,103.6,103.6,103.6,103.6
1989-09-11,104.65,104.65,104.65,104.65
1989-09-11,104.26,104.26,104.26,104.26
1989-09-11,105.09,105.09,105.09,105.09
1989-09-11,103.93,103.93,103.93,103.93
1989-09-11,104.37,104.37,104.37,104.37
1989-09-11,103.49,103.49,103.49,103.49
1989-09-11,101.07,101.07,101.07,101.07
1989-09-11,100.51,100.51,100.51,100.51
1989-09-11,99.09,99.09,99.09,99.09
1989-09-11,99.93,99.93,99.93,99.93
1989-09-11,100.52,100.52,100.52,100.52
1989-09-11,102.23,102.23,102.23,102.23
1989-09-11,102.42,102.42,102.42,102.42
1989-09-11,100.88,100.88,100.88,100.88
1989-09-11,100.4,100.4,100.4,100.4
1989-09-11,99.83,99.83,99.83,99.83
1989-09-11,99.46,99.46,99.46,99.46
1989-09-11,98.17,98.17,98.17,98.17
1989-09-11,98.55,98.55,98.55,98.55
1989-09-11,98.06,98.06,98.06,98.06
1989-09-11,98.11,98.11,98.11,98.11
1989-09-11,97.02,97.02,97.02,97.02
1989-09-11,98.14,98.14,98.14,98.14
1989-09-11,98.53,98.53,98.53,98.53
1989-09-11,98.17,98.17,98.17,98.17
1989-09-11,98.23,98.23,98.23,98.23
1989-09-11,98.69,98.69,98.69,98.69
1989-09-11,99.76,99.76,99.76,99.76
1989-09-11,99.5,99.5,99.5,99.5
1989-09-11,99.19,99.19,99.19,99.19
1989-09-11,99.13,99.13,99.13,99.13
1989-09-11,99.66,99.66,99.66,99.66
1989-09-11,99.93,99.93,99.93,99.93
1989-09-11,100.78,100.78,100.78,100.78
1989-09-11,99.3,99.3,99.3,99.3
1989-09-11,99.26,99.26,99.26,99.26
1989-09-11,99.62,99.62,99.62,99.62
1989-09-11,99.54,99.54,99.54,99.54
1989-09-11,101.47,101.47,101.47,101.47
1989-09-11,102.87,102.87,102.87,102.87
1989-09-11,101.33,101.33,101.33,101.33
1989-09-11,102.55,102.55,102.55,102.55
1989-09-11,102.45,102.45,102.45,102.45
1989-09-11,103.19,103.19,103.19,103.19
1989-09-11,102.98,102.98,102.98,102.98
1989-09-11,102.42,102.42,102.42,102.42
1989-09-11,103.29,103.29,103.29,103.29
1989-09-11,103.56,103.56,103.56,103.56
1989-09-11,103.2,103.2,103.2,103.2
1989-09-11,102.67,102.67,102.67,102.67
1989-09-11,101.7,101.7,101.7,101.7
1989-09-11,100.49,100.49,100.49,100.49
1989-09-11,100.66,100.66,100.66,100.66
1989-09-11,100.44,100.44,100.44,100.44
1989-09-11,101.06,101.06,101.06,101.06
1989-09-11,100.8,100.8,100.8,100.8
1989-09-11,100.06,100.06,100.06,100.06
1989-09-11,99.89,99.89,99.89,99.89
1989-09-11,100.03,100.03,100.03,100.03
1989-09-11,98.91,98.91,98.91,98.91
1989-09-11,99.09,99.09,99.09,99.09
1989-09-11,98.33,98.33,98.33,98.33
1989-09-11,97.52,97.52,97.52,97.52
1989-09-11,98.77,98.77,98.77,98.77
1989-09-11,99.26,99.26,99.26,99.26
1989-09-11,100.49,100.49,100.49,100.49
1989-09-11,99.89,99.89,99.89,99.89
1989-09-11,99.99,99.99,99.99,99.99
1989-09-11,99.29,99.29,99.29,99.29
1989-09-11,98.54,98.54,98.54,98.54
1989-09-11,97.38,97.38,97.38,97.38
1989-09-11,97.79,97.79,97.79,97.79
1989-09-11,99.64,99.64,99.64,99.64
1989-09-11,99.69,99.69,99.69,99.69
1989-09-11,99.35,99.35,99.35,99.35
1989-09-11,99.63,99.63,99.63,99.63
1989-09-11,100.87,100.87,100.87,100.87
1989-09-11,100.94,100.94,100.94,100.94
1989-09-11,100.25,100.25,100.25,100.25
1989-09-11,99.51,99.51,99.51,99.51
1989-09-11,100.37,100.37,100.37,100.37
1989-09-11,100.15,100.15,100.15,100.15
1989-09-11,99.31,99.31,99.31,99.31
1989-09-11,100.15,100.15,100.15,100.15
1989-09-11,100.87,100.87,100.87,100.87
1989-09-11,100.17,100.17,100.17,100.17
1989-09-11,100.41,100.41,100.41,100.41
1989-09-11,101.8,101.8,101.8,101.8
1989-09-11,101.41,101.41,101.41,101.41
1989-09-11,102.23,102.23,102.23,102.23
1989-09-11,102.02,102.02,102.02,102.02
1989-09-11,102.16,102.16,102.16,102.16
1989-09-11,102.1,102.1,102.1,102.1
1989-09-11,102.28,102.28,102.28,102.28
1989-09-11,103.0,103.0,103.0,103.0
1989-09-11,102.27,102.27,102.27,102.27
1989-09-11,102.86,102.86,102.86,102.86
1989-09-11,102.53,102.53,102.53,102.53
1989-09-11,102.68,102.68,102.68,102.68
1989-09-11,103.36,103.36,103.36,103.36
1989-09-11,102.83,102.83,102.83,102.83
1989-09-11,102.59,102.59,102.59,102.59
1989-09-11,102.94,102.94,102.94,102.94
1989-09-11,102.99,102.99,102.99,102.99
1989-09-11,102.95,102.95,102.95,102.95
1989-09-11,104.05,104.05,104.05,104.05
1989-09-11,104.07,104.07,104.07,104.07
1989-09-11,104.15,104.15,104.15,104.15
1989-09-11,104.4,104.4,104.4,104.4
1989-09-11,104.58,104.58,104.58,104.58
1989-09-11,104.38,104.38,104.38,104.38
1989-09-11,104.44,104.44,104.44,104.44
1989-09-11,103.01,103.01,103.01,103.01
1989-09-11,102.68,102.68,102.68,102.68
1989-09-11,102.14,102.14,102.14,102.14
1989-09-11,101.74,101.74,101.74,101.74
1989-09-11,102.48,102.48,102.48,102.48
1989-09-11,104.02,104.02,104.02,104.02
1989-09-11,104.64,104.64,104.64,104.64
1989-09-11,103.12,103.12,103.12,103.12
1989-09-11,103.29,103.29,103.29,103.29
1989-09-11,103.16,103.16,103.16,103.16
1989-09-11,103.04,103.04,103.04,103.04
1989-09-11,102.44,102.44,102.44,102.44
1989-09-11,101.74,101.74,101.74,101.74
1989-09-11,103.53,103.53,103.53,103.53
1989-09-11,104.8,104.8,104.8,104.8
1989-09-11,104.95,104.95,104.95,104.95
1989-09-11,105.67,105.67,105.67,105.67
1989-09-11,105.2,105.2,105.2,105.2
1989-09-11,104.08,104.08,104.08,104.08
1989-09-11,103.69,103.69,103.69,103.69
1989-09-11,104.24,104.24,104.24,104.24
1989-09-11,104.85,104.85,104.85,104.85
1989-09-11,106.08,106.08,106.08,106.08
1989-09-11,106.22,106.22,106.22,106.22
1989-09-11,106.09,106.09,106.09,106.09
1989-09-11,106.06,106.06,106.06,106.06
1989-09-11,106.34,106.34,106.34,106.34
1989-09-11,105.92,105.92,105.92,105.92
1989-09-11,107.21,107.21,107.21,107.21
1989-09-11,108.86,108.86,108.86,108.86
1989-09-11,109.74,109.74,109.74,109.74
1989-09-11,110.26,110.26,110.26,110.26
1989-09-11,109.33,109.33,109.33,109.33
1989-09-11,109.33,109.33,109.33,109.33
1989-09-11,109.67,109.67,109.67,109.67
1989-09-11,109.29,109.29,109.29,109.29
1989-09-11,109.78,109.78,109.78,109.78
1989-09-11,109.48,109.48,109.48,109.48
1989-09-11,109.81,109.81,109.81,109.81
1989-09-11,111.74,111.74,111.74,111.74
1989-09-11,111.31,111.31,111.31,111.31
1989-09-11,111.66,111.66,111.66,111.66
1989-09-11,112.23,112.23,112.23,112.23
1989-09-11,111.85,111.85,111.85,111.85
1989-09-11,110.46,110.46,110.46,110.46
1989-09-11,110.17,110.17,110.17,110.17
1989-09-11,111.2,111.2,111.2,111.2
1989-09-11,111.16,111.16,111.16,111.16
1989-09-11,112.5,112.5,112.5,112.5
1989-09-11,112.24,112.24,112.24,112.24
1989-09-11,113.1,113.1,113.1,113.1
1989-09-11,113.42,113.42,113.42,113.42
1989-09-11,114.13,114.13,114.13,114.13
1989-09-11,113.75,113.75,113.75,113.75
1989-09-11,113.54,113.54,113.54,113.54
1989-09-11,112.82,112.82,112.82,112.82
1989-09-11,111.24,111.24,111.24,111.24
1989-09-11,111.55,111.55,111.55,111.55
1989-09-11,112.6,112.6,112.6,112.6
1989-09-11,113.26,113.26,113.26,113.26
1989-09-11,113.34,113.34,113.34,113.34
1989-09-11,112.5,112.5,112.5,112.5
1989-09-11,113.15,113.15,113.15,113.15
1989-09-11,112.66,112.66,112.66,112.66
1989-09-11,113.45,113.45,113.45,113.45
1989-09-11,113.67,113.67,113.67,113.67
1989-09-11,113.38,113.38,113.38,113.38
1989-09-11,113.2,113.2,113.2,113.2
1989-09-11,113.34,113.34,113.34,113.34
1989-09-11,113.2,113.2,113.2,113.2
1989-09-11,113.22,113.22,113.22,113.22
1989-09-11,111.94,111.94,111.94,111.94
1989-09-11,111.17,111.17,111.17,111.17
1989-09-11,111.3,111.3,111.3,111.3
1989-09-11,112.16,112.16,112.16,112.16
1989-09-11,111.33,111.33,111.33,111.33
1989-09-11,110.89,110.89,110.89,110.89
1989-09-11,111.32,111.32,111.32,111.32
1989-09-11,111.17,111.17,111.17,111.17
1989-09-11,111.42,111.42,111.42,111.42
1989-09-11,111.84,111.84,111.84,111.84
1989-09-11,111.96,111.96,111.96,111.96
1989-09-11,111.35,111.35,111.35,111.35
1989-09-11,110.96,110.96,110.96,110.96
1989-09-11,110.46,110.46,110.46,110.46
1989-09-11,111.18,111.18,111.18,111.18
1989-09-11,110.88,110.88,110.88,110.88
1989-09-11,110.2,110.2,110.2,110.2
1989-09-11,110.81,110.81,110.81,110.81
1989-09-11,112.63,112.63,112.63,112.63
1989-09-11,112.84,112.84,112.84,112.84
1989-09-11,112.84,112.84,112.84,112.84
1989-09-11,112.69,112.69,112.69,112.69
1989-09-11,113.4,113.4,113.4,113.4
1989-09-11,112.71,112.71,112.71,112.71
1989-09-11,112.38,112.38,112.38,112.38
1989-09-11,112.55,112.55,112.55,112.55
1989-09-11,112.35,112.35,112.35,112.35
1989-09-11,112.59,112.59,112.59,112.59
1989-09-11,111.56,111.56,111.56,111.56
1989-09-11,111.26,111.26,111.26,111.26
1989-09-11,111.62,111.62,111.62,111.62
1989-09-11,112.95,112.95,112.95,112.95
1989-09-11,113.33,113.33,113.33,113.33
1989-09-11,113.97,113.97,113.97,113.97
1989-09-11,113.94,113.94,113.94,113.94
1989-09-11,114.51,114.51,114.51,114.51
1989-09-11,115.03,115.03,115.03,115.03
1989-09-11,112.63,112.63,112.63,112.63
1989-09-11,113.02,113.02,113.02,113.02
1989-09-11,112.83,112.83,112.83,112.83
1989-09-11,113.18,113.18,113.18,113.18
1989-09-11,112.25,112.25,112.25,112.25
1989-09-11,112.0,112.0,112.0,112.0
1989-09-11,112.31,112.31,112.31,112.31
1989-09-11,112.86,112.86,112.86,112.86
1989-09-11,112.57,112.57,112.57,112.57
1989-09-11,112.49,112.49,112.49,112.49
1989-09-11,112.03,112.03,112.03,112.03
1989-09-11,112.92,112.92,112.92,112.92
1989-09-11,113.48,113.48,113.48,113.48
1989-09-11,112.01,112.01,112.01,112.01
1989-09-11,112.46,112.46,112.46,112.46
1989-09-11,112.84,112.84,112.84,112.84
1989-09-11,112.32,112.32,112.32,112.32
1989-09-11,112.55,112.55,112.55,112.55
1989-09-11,112.4,112.4,112.4,112.4
1989-09-11,113.87,113.87,113.87,113.87
1989-09-11,114.28,114.28,114.28,114.28
1989-09-11,114.37,114.37,114.37,114.37
1989-09-11,114.9,114.9,114.9,114.9
1989-09-11,113.63,113.63,113.63,113.63
1989-09-11,114.23,114.23,114.23,114.23
1989-09-11,114.13,114.13,114.13,114.13
1989-09-11,113.78,113.78,113.78,113.78
1989-09-11,114.07,114.07,114.07,114.07
1989-09-11,113.85,113.85,113.85,113.85
1989-09-11,113.89,113.89,113.89,113.89
1989-09-11,113.14,113.14,113.14,113.14
1989-09-11,113.96,113.96,113.96,113.96
1989-09-11,114.21,114.21,114.21,114.21
1989-09-11,112.74,112.74,112.74,112.74
1989-09-11,111.66,111.66,111.66,111.66
1989-09-11,111.2,111.2,111.2,111.2
1989-09-11,108.67,108.67,108.67,108.67
1989-09-11,106.74,106.74,106.74,106.74
1989-09-11,106.48,106.48,106.48,106.48
1989-09-11,105.34,105.34,105.34,105.34
1989-09-11,109.03,109.03,109.03,109.03
1989-09-11,108.83,108.83,108.83,108.83
1989-09-11,109.79,109.79,109.79,109.79
1989-09-11,107.85,107.85,107.85,107.85
1989-09-11,108.03,108.03,108.03,108.03
1989-09-11,107.25,107.25,107.25,107.25
1989-09-11,106.59,106.59,106.59,106.59
1989-09-11,106.07,106.07,106.07,106.07
1989-09-11,105.68,105.68,105.68,105.68
1989-09-11,104.05,104.05,104.05,104.05
1989-09-11,103.05,103.05,103.05,103.05
1989-09-11,101.94,101.94,101.94,101.94
1989-09-11,104.35,104.35,104.35,104.35
1989-09-11,104.55,104.55,104.55,104.55
1989-09-11,105.74,105.74,105.74,105.74
1989-09-11,106.02,106.02,106.02,106.02
1989-09-11,105.63,105.63,105.63,105.63
1989-09-11,106.13,106.13,106.13,106.13
1989-09-11,106.71,106.71,106.71,106.71
1989-09-11,107.17,107.17,107.17,107.17
1989-09-11,107.03,107.03,107.03,107.03
1989-09-11,106.79,106.79,106.79,106.79
1989-09-11,105.16,105.16,105.16,105.16
1989-09-11,103.52,103.52,103.52,103.52
1989-09-11,104.38,104.38,104.38,104.38
1989-09-11,103.24,103.24,103.24,103.24
1989-09-11,103.79,103.79,103.79,103.79
1989-09-11,103.49,103.49,103.49,103.49
1989-09-11,102.76,102.76,102.76,102.76
1989-09-11,104.26,104.26,104.26,104.26
1989-09-11,105.29,105.29,105.29,105.29
1989-09-11,105.9,105.9,105.9,105.9
1989-09-11,105.44,105.44,105.44,105.44
1989-09-11,104.94,104.94,104.94,104.94
1989-09-11,105.35,105.35,105.35,105.35
1989-09-11,105.75,105.75,105.75,105.75
1989-09-11,105.84,105.84,105.84,105.84
1989-09-11,106.09,106.09,106.09,106.09
1989-09-11,105.64,105.64,105.64,105.64
1989-09-11,105.44,105.44,105.44,105.44
1989-09-11,104.91,104.91,104.91,104.91
1989-09-11,105.58,105.58,105.58,105.58
1989-09-11,104.76,104.76,104.76,104.76
1989-09-11,104.76,104.76,104.76,104.76
1989-09-11,104.75,104.75,104.75,104.75
1989-09-11,105.37,105.37,105.37,105.37
1989-09-11,105.21,105.21,105.21,105.21
1989-09-11,105.53,105.53,105.53,105.53
1989-09-11,106.86,106.86,106.86,106.86
1989-09-11,106.5,106.5,106.5,106.5
1989-09-11,107.08,107.08,107.08,107.08
1989-09-11,105.94,105.94,105.94,105.94
1989-09-11,105.18,105.18,105.18,105.18
1989-09-11,103.95,103.95,103.95,103.95
1989-09-11,104.39,104.39,104.39,104.39
1989-09-11,103.42,103.42,103.42,103.42
1989-09-11,101.9,101.9,101.9,101.9
1989-09-11,103.39,103.39,103.39,103.39
